gender,genderLooking,age,agecode,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,flirtInterests_chat,flirtInterests_friends,flirtInterests_date
Female,Male,25,over21,1,983,29,1,true,true,false
Female,Male,22,over21,1,115,3,0,true,true,true
Female,Male,22,over21,1,178,9,0,true,true,true
Female,Male,21,under21,1,48,0,0,true,false,false
Female,Male,21,under21,2,97,3,0,true,true,false
Female,Male,22,over21,2,66,2,0,false,true,false
Female,Male,23,over21,4,263,6,0,true,true,false
Female,Male,21,under21,2,225,11,0,false,true,false
Female,Male,26,over21,4,166,2,0,true,true,true
Female,Male,24,over21,1,222,23,0,true,true,true
Female,Male,23,over21,6,634,47,96,false,false,false
Female,Male,20,under21,2,51,4,2,true,true,false
Female,Male,22,over21,4,205,28,0,true,false,false
Female,Male,24,over21,4,125,2,0,true,true,false
Female,Male,21,under21,4,349,19,0,false,false,true
Female,None,21,under21,1,72,7,0,true,true,true
Female,Male,22,over21,1,32,0,0,true,true,false
Female,Male,23,over21,5,225,6,0,false,false,true
Female,Male,22,over21,11,124,4,0,true,true,true
Female,Male,22,over21,2,175,1,2,false,false,false
Female,None,22,over21,0,693,85,0,true,true,true
Female,Male,21,under21,1,182,22,0,false,false,false
Female,Male,24,over21,4,303,6,0,true,true,true
Female,None,22,over21,2,334,25,0,false,false,true
Female,Male,23,over21,2,217,9,0,true,true,true
Female,Male,24,over21,1,147,1,0,true,false,false
Female,Male,23,over21,3,114,9,0,true,true,true
Female,None,24,over21,5,697,15,0,true,true,false
Female,None,21,under21,3,97,11,0,true,true,true
Female,Male,21,under21,7,1284,23,0,false,true,false
Female,Male,22,over21,3,146,9,0,false,true,false
Female,Male,25,over21,8,181,1,0,true,true,true
Female,Male,25,over21,3,117,3,0,true,false,false
Female,Male,25,over21,2,189,4,0,false,false,true
Female,Male,19,under21,1,71,4,0,true,true,false
Female,Male,23,over21,4,119,0,0,true,true,true
Female,Male,20,under21,3,63,2,0,false,true,false
Female,Male,26,over21,3,85,2,0,true,true,true
Female,None,22,over21,2,97,5,0,true,false,false
Female,Male,24,over21,3,65,4,0,false,true,false
Female,Male,24,over21,1,236,19,0,false,true,true
Female,Male,20,under21,1,54,0,0,false,false,true
Female,Male,23,over21,2,566,51,0,true,false,false
Female,Male,19,under21,1,43,0,0,true,true,false
Female,Male,21,under21,2,187,19,0,false,true,true
Female,Male,22,over21,3,75,1,0,true,false,false
Female,Male,23,over21,1,46,2,0,false,false,true
Female,Male,22,over21,5,343,14,0,false,true,true
Female,Male,20,under21,2,112,13,0,false,true,false
Female,Male,19,under21,5,144,4,0,false,false,false
Female,Male,19,under21,1,40,0,0,false,true,false
Female,Male,24,over21,2,117,0,0,false,true,false
Female,Male,23,over21,9,242,31,0,true,true,true
Female,Male,24,over21,1,196,6,0,true,true,true
Female,Male,25,over21,3,93,1,0,true,true,true
Female,Male,23,over21,6,139,7,0,true,true,false
Female,Male,22,over21,4,121,8,0,true,true,true
Female,Male,23,over21,5,71,2,0,false,false,true
Female,Male,22,over21,3,44,3,38,false,false,false
Female,Male,19,under21,6,99,5,0,true,true,false
Female,Male,22,over21,0,19,1,0,false,true,false
Female,Male,20,under21,2,123,3,0,true,true,false
Female,Male,21,under21,1,36,2,0,false,true,true
Female,Male,22,over21,4,1108,21,0,false,true,false
Female,Male,20,under21,2,85,1,0,true,false,false
Female,Male,26,over21,2,145,7,0,false,true,false
Female,Male,21,under21,1,6,0,0,false,false,false
Female,Male,22,over21,4,53,0,0,true,true,true
Female,None,21,under21,1,27,3,0,true,true,true
Female,Male,24,over21,1,16,1,0,false,false,true
Female,Male,26,over21,1,48,1,1,true,false,true
Female,Male,21,under21,0,0,0,0,false,false,false
Female,Male,20,under21,0,7,0,0,false,true,false
Female,Male,21,under21,3,39,0,0,true,true,true
Female,Male,25,over21,1,109,20,42,false,false,false
Female,Male,24,over21,6,38,9,10,false,false,false
Female,Male,21,under21,1,27,2,0,false,false,false
Female,None,20,under21,3,51,3,1,true,true,false
Female,Male,22,over21,6,56,3,0,true,false,false
Female,Male,23,over21,3,17,12,30,false,false,false
Female,Male,20,under21,3,26,0,0,true,false,false
Female,None,20,under21,2,1289,74,0,true,true,true
Female,Male,20,under21,5,187,7,0,true,true,true
Female,Male,25,over21,3,53,3,0,false,false,false
Female,Male,22,over21,3,42,24,0,false,false,false
Female,Male,23,over21,1,36,0,0,true,false,false
Female,Male,23,over21,6,14,2,14,false,true,false
Female,None,22,over21,3,60,3,0,true,true,false
Female,Male,23,over21,3,72,1,0,true,true,true
Female,Male,21,under21,1,15,1,0,true,false,false
Female,Male,21,under21,0,4,0,0,true,true,false
Female,Male,26,over21,3,49,1,0,false,true,false
Female,Male,23,over21,0,4,0,0,true,false,false
Female,None,25,over21,1,18,2,0,false,false,true
Female,Male,23,over21,1,18,3,0,true,true,true
Female,Male,24,over21,2,18,1,0,true,true,true
Female,Male,20,under21,6,24,0,0,true,true,true
Female,Male,24,over21,3,59,3,0,true,false,false
Female,Male,22,over21,2,10,5,13,false,false,false
Female,Male,24,over21,1,6,1,0,true,true,true
Female,Male,23,over21,1,71,4,9,true,false,false
Female,Male,22,over21,0,7,0,0,true,false,false
Female,Male,23,over21,4,20,0,0,true,true,false
Female,Male,19,under21,3,112,2,0,true,false,false
Female,Male,21,under21,1,10,1,0,false,true,false
Female,None,26,over21,1,141,11,0,true,true,true
Female,Male,25,over21,4,43,1,0,true,false,false
Female,Male,22,over21,1,20,1,0,false,true,false
Female,Male,25,over21,7,24,9,60,false,false,false
Female,Male,20,under21,2,225,40,0,true,true,true
Female,Male,22,over21,11,6,0,0,true,true,true
Female,Male,21,under21,1,7,1,0,false,true,false
Female,Male,21,under21,1,7,0,0,true,false,false
Female,Male,22,over21,2,345,18,0,false,false,true
Female,Male,21,under21,1,0,0,0,true,true,false
Female,Male,19,under21,1,0,0,0,false,true,false
Female,Male,24,over21,8,11,0,0,true,true,true
Female,Male,23,over21,1,2,0,0,false,false,true
Female,Male,23,over21,3,1,0,11,false,false,false
Female,Male,21,under21,1,1,0,0,false,true,true
Female,Male,24,over21,1,0,0,0,true,true,true
Female,Male,23,over21,1,8,0,0,true,false,false
Female,Male,21,under21,1,1,0,0,false,false,false
Female,Male,23,over21,0,0,0,0,true,false,false
Female,Male,26,over21,1,1,0,0,false,false,false
Female,Male,24,over21,9,1,0,0,true,true,false
Female,Male,23,over21,2,0,0,0,false,false,false
Female,Male,21,under21,0,0,0,0,false,false,false
Female,None,21,under21,7,0,0,0,false,false,false
Female,Male,26,over21,1,7,1,0,false,false,false
Female,Male,24,over21,0,0,0,0,false,false,false
Female,Male,21,under21,9,355,14,0,false,true,false
Female,Male,24,over21,0,41,0,0,false,false,true
Female,Male,24,over21,2,4,0,0,false,false,false
Female,Male,24,over21,1,2,0,0,true,true,true
Female,Male,23,over21,2,0,0,0,false,false,true
Female,Male,22,over21,2,1,0,0,true,false,false
Female,Male,23,over21,3,2,0,0,true,false,false
Female,Male,24,over21,4,0,0,0,false,false,false
Female,Male,22,over21,1,0,0,0,true,true,true
Female,Male,22,over21,2,5,3,10,false,false,false
Female,Male,25,over21,0,0,0,0,false,false,false
Female,Male,23,over21,4,151,1,0,true,true,true
Female,Male,23,over21,2,290,9,0,true,true,true
Female,Male,22,over21,1,0,0,0,true,false,false
Female,Male,23,over21,4,0,0,0,true,true,false
Female,None,22,over21,2,1284,33,0,false,true,false
Female,Male,23,over21,3,279,12,7,true,false,false
Female,Male,21,under21,7,4628,126,0,true,true,true
Female,Male,19,under21,4,677,13,1,true,true,true
Female,Male,23,over21,3,62,4,0,true,true,true
Female,Male,20,under21,3,195,6,0,false,true,false
Female,Male,22,over21,3,1668,113,0,true,true,true
Female,Male,22,over21,1,50,3,0,false,false,true
Female,Male,20,under21,2,44,3,0,true,true,true
Female,Male,25,over21,6,1476,77,0,true,true,true
Female,Male,24,over21,2,84,2,0,false,false,false
Female,Male,20,under21,5,2026,29,0,true,true,false
Female,Male,19,under21,4,1637,37,0,true,false,false
Female,Male,20,under21,4,1018,20,0,true,true,true
Female,Male,22,over21,1,663,4,23,false,false,true
Female,Male,25,over21,4,945,20,0,false,false,false
Female,Male,19,under21,1,18,0,0,true,false,false
Female,Male,20,under21,3,942,26,0,true,true,false
Female,Male,25,over21,1,45,4,0,false,false,true
Female,Male,24,over21,6,2147,72,0,true,false,false
Female,Male,23,over21,3,79,3,0,true,true,false
Female,Male,22,over21,5,1030,54,0,true,true,false
Female,Male,22,over21,3,345,10,0,true,false,false
Female,Male,25,over21,8,695,27,0,true,true,false
Female,Male,19,under21,1,1599,236,0,false,false,true
Female,Male,23,over21,6,564,22,0,true,true,false
Female,Male,22,over21,2,604,29,0,true,false,false
Female,None,21,under21,5,1096,84,2,true,false,true
Female,Male,22,over21,9,670,13,0,true,false,false
Female,Male,24,over21,2,217,0,0,false,false,false
Female,Male,19,under21,3,164,7,1,true,true,true
Female,Male,24,over21,2,296,2,0,true,true,false
Female,Male,23,over21,2,952,24,0,false,true,false
Female,Male,25,over21,5,409,27,0,true,true,true
Female,None,25,over21,3,391,4,0,true,true,false
Female,Male,23,over21,2,1451,162,0,true,true,false
Female,Male,21,under21,3,846,40,0,false,true,false
Female,Male,23,over21,3,1589,117,0,true,false,false
Female,Male,23,over21,3,957,8,0,true,false,false
Female,Male,20,under21,4,1115,54,0,true,true,true
Female,Male,25,over21,4,273,8,0,true,true,true
Female,Male,21,under21,1,144,2,0,false,false,false
Female,Male,24,over21,3,1,0,0,true,false,false
Female,Male,24,over21,4,1029,38,0,false,true,false
Female,Male,22,over21,1,1243,21,0,false,true,false
Female,Male,20,under21,6,1342,37,0,true,true,false
Female,Male,20,under21,7,674,22,0,false,true,false
Female,Male,24,over21,2,478,8,0,false,true,false
Female,None,24,over21,3,1197,36,20,false,false,true
Female,Male,25,over21,4,2128,49,0,true,true,true
Female,Male,23,over21,2,610,6,0,true,true,true
Female,None,25,over21,5,603,14,2,true,true,false
Female,Male,20,under21,7,562,60,1,false,true,false
Female,Female,23,over21,2,299,8,1,true,true,false
Female,None,23,over21,2,614,5,0,true,true,true
Female,Female,24,over21,0,0,0,0,true,false,true
Female,Male,19,under21,7,872,32,0,true,false,false
Female,Male,24,over21,4,370,15,0,true,true,false
Female,Male,23,over21,6,318,13,0,false,false,false
Female,Male,19,under21,1,278,0,2,true,false,false
Female,Male,25,over21,1,283,6,0,true,true,false
Female,Male,20,under21,2,695,18,0,false,false,false
Female,Male,22,over21,4,2142,100,0,true,false,false
Female,None,24,over21,3,783,31,1,true,true,true
Female,Male,20,under21,0,597,15,0,true,false,false
Female,None,23,over21,11,2568,82,0,true,false,false
Female,Male,21,under21,3,528,14,0,true,true,false
Female,Male,22,over21,7,346,19,0,true,false,false
Female,Male,20,under21,4,366,11,0,true,true,true
Female,None,23,over21,4,1602,40,0,true,true,true
Female,Male,22,over21,4,370,15,0,true,false,true
Female,None,25,over21,2,292,4,1,true,true,false
Female,Male,21,under21,6,3027,159,15,false,false,false
Female,Male,25,over21,2,606,4,0,false,true,false
Female,Male,22,over21,1,59,0,0,true,false,false
Female,Male,24,over21,1,793,11,0,true,true,true
Female,Male,20,under21,5,519,10,0,false,true,false
Female,None,22,over21,3,727,16,0,false,true,false
Female,Male,19,under21,2,495,15,20,false,false,false
Female,Male,25,over21,3,244,5,0,false,true,false
Female,Male,21,under21,1,64,1,0,true,true,true
Female,Male,24,over21,1,720,7,0,true,false,false
Female,Male,22,over21,4,213,3,0,false,true,false
Female,None,20,under21,4,318,8,0,true,true,true
Female,Male,21,under21,4,789,22,0,false,true,false
Female,Male,25,over21,4,724,16,0,false,true,false
Female,Male,22,over21,1,86,0,0,false,false,false
Female,Male,19,under21,3,430,9,0,false,true,false
Female,None,24,over21,2,429,3,0,false,false,false
Female,Male,25,over21,4,318,26,0,false,true,false
Female,Male,19,under21,3,236,11,9,false,false,false
Female,Male,20,under21,4,942,24,0,true,false,false
Female,None,20,under21,1,63,2,0,true,false,true
Female,None,22,over21,2,505,8,0,true,true,true
Female,Male,19,under21,2,362,5,0,false,true,false
Female,Male,21,under21,0,8,1,0,true,true,true
Female,Male,25,over21,4,1023,14,0,true,true,true
Female,None,22,over21,3,166,1,0,false,false,false
Female,Male,19,under21,3,102,1,0,false,true,true
Female,None,21,under21,5,590,34,0,false,false,false
Female,Male,25,over21,2,384,9,0,true,true,false
Female,Male,25,over21,1,363,2,0,false,false,true
Female,Male,20,under21,7,594,27,0,true,true,true
Female,Male,19,under21,4,305,11,0,false,false,false
Female,Male,22,over21,1,123,2,0,false,false,true
Female,Male,21,under21,4,221,3,1,true,true,true
Female,Male,23,over21,2,239,7,0,false,false,false
Female,Male,21,under21,2,176,2,0,true,true,false
Female,Male,22,over21,2,219,2,0,false,false,false
Female,Male,23,over21,4,378,24,0,false,true,true
Female,Male,20,under21,1,352,16,1,true,true,true
Female,Male,25,over21,1,382,7,0,true,false,false
Female,Male,19,under21,2,261,6,0,true,true,true
Female,Female,25,over21,4,193,11,0,true,true,true
Female,Male,24,over21,3,515,9,0,true,false,true
Female,Male,21,under21,3,399,17,0,true,false,false
Female,Male,24,over21,2,138,0,0,true,false,false
Female,Male,22,over21,3,461,29,0,false,false,true
Female,Male,20,under21,1,157,2,0,false,false,false
Female,None,20,under21,4,313,14,2,false,true,false
Female,Male,23,over21,8,205,10,3,true,true,true
Female,Male,20,under21,5,382,5,0,false,true,false
Female,Male,22,over21,3,405,4,0,true,false,false
Female,Male,24,over21,1,170,2,0,false,true,true
Female,None,22,over21,3,578,7,0,false,true,false
Female,Male,24,over21,3,392,21,126,false,false,false
Female,Male,25,over21,1,286,5,0,false,true,false
Female,Male,21,under21,2,1961,35,0,true,true,false
Female,Male,19,under21,4,643,13,0,true,true,false
Female,Male,21,under21,2,200,5,0,true,true,false
Female,None,23,over21,1,38,2,0,true,true,false
Female,Male,23,over21,3,252,21,0,true,true,true
Female,None,22,over21,4,575,54,0,false,true,false
Female,Female,23,over21,4,94,11,0,true,true,true
Female,Male,21,under21,1,110,0,0,true,true,true
Female,None,22,over21,1,445,12,0,false,false,true
Female,Male,24,over21,1,144,1,0,false,false,false
Female,Male,21,under21,2,257,13,0,false,false,true
Female,Male,24,over21,3,311,2,0,false,false,false
Female,None,22,over21,2,349,11,0,true,false,false
Female,Male,24,over21,1,426,5,0,true,true,true
Female,Male,22,over21,2,455,9,0,true,true,true
Female,Male,23,over21,3,223,3,0,false,false,false
Female,Male,25,over21,5,356,6,0,true,false,false
Female,None,24,over21,4,200,5,0,true,true,true
Female,None,25,over21,4,399,12,0,false,true,true
Female,Male,25,over21,3,495,18,0,false,false,false
Female,Male,22,over21,4,267,3,0,false,true,true
Female,Male,24,over21,1,160,3,0,false,false,false
Female,Male,24,over21,1,140,0,0,true,true,true
Female,Male,22,over21,3,122,1,0,false,false,false
Female,Female,23,over21,3,115,4,0,false,false,true
Female,Male,23,over21,1,50,3,0,false,false,false
Female,Male,25,over21,1,50,2,0,false,false,false
Female,Male,23,over21,1,21,0,0,false,false,false
Female,Male,22,over21,1,36,1,0,false,false,false
Female,Male,22,over21,2,21,0,0,true,false,false
Female,None,23,over21,4,252,4,0,true,true,true
Female,Male,23,over21,1,16,0,0,false,false,false
Female,Male,20,under21,4,418,3,0,true,true,false
Female,Male,19,under21,3,502,10,0,false,false,false
Female,Male,22,over21,4,365,12,0,false,false,false
Female,Male,20,under21,2,650,9,0,false,false,true
Female,Male,23,over21,2,426,7,0,false,false,false
Female,None,23,over21,5,149,5,0,true,false,false
Female,None,22,over21,1,100,2,0,false,true,false
Female,None,24,over21,1,261,4,0,true,true,true
Female,Male,19,under21,1,383,3,0,true,true,false
Female,Male,21,under21,4,323,4,0,false,true,false
Female,Female,22,over21,2,6,1,0,true,true,true
Female,None,24,over21,2,25,0,0,false,false,false
Female,Female,22,over21,1,0,0,0,false,false,false
Female,Male,25,over21,3,376,2,0,false,false,false
Female,Male,23,over21,2,574,9,0,false,true,true
Female,Male,25,over21,3,436,10,0,true,true,true
Female,Male,20,under21,1,656,18,0,true,true,false
Female,Male,19,under21,5,869,19,0,true,true,true
Female,Male,21,under21,3,375,4,0,true,true,false
Female,Male,24,over21,1,173,1,0,true,false,false
Female,Male,21,under21,2,186,7,14,false,false,false
Female,Male,20,under21,1,203,9,0,false,false,false
Female,Male,24,over21,4,372,8,81,false,false,false
Female,Male,25,over21,4,69,1,0,true,false,false
Female,Male,20,under21,4,337,2,0,true,true,false
Female,Male,19,under21,1,313,0,0,false,false,false
Female,Male,24,over21,1,299,3,0,false,false,false
Female,Male,22,over21,1,399,3,0,false,true,true
Female,Male,20,under21,13,367,4,0,false,false,false
Female,Male,20,under21,3,289,10,0,false,false,false
Female,Male,19,under21,3,208,1,0,false,false,false
Female,Male,25,over21,4,102,1,0,false,false,false
Female,Male,21,under21,2,198,3,0,true,false,false
Female,Male,20,under21,3,180,1,0,false,false,false
Female,Male,21,under21,1,120,0,0,false,false,false
Female,Male,19,under21,1,137,1,0,false,true,true
Female,Male,23,over21,8,195,6,0,false,true,false
Female,Male,25,over21,1,130,1,0,false,false,false
Female,Male,21,under21,1,74,0,0,false,false,false
Female,Male,19,under21,1,3,0,0,true,true,false
Female,Male,20,under21,4,63,0,0,false,false,false
Female,Male,26,over21,18,6446,543,0,true,false,false
Female,Male,26,over21,20,6684,555,0,true,false,false
Female,Male,21,under21,0,267,14,0,true,true,false
Female,Male,26,over21,18,8331,650,0,true,false,false
Female,Male,22,over21,6,988,95,0,false,false,true
Female,Male,22,over21,6,1003,98,0,false,false,true
Female,Male,22,over21,6,1067,99,0,false,false,true
Female,Male,20,under21,4,1157,52,1,false,true,false
Female,Male,24,over21,7,6189,524,0,false,false,false
Female,Male,24,over21,7,6890,563,0,false,false,false
Female,Male,24,over21,7,7274,581,0,false,false,false
Female,Male,21,under21,6,1883,100,0,true,true,false
Female,Male,21,under21,6,2405,109,0,true,true,false
Female,Male,21,under21,5,6613,132,0,true,true,true
Female,Male,21,under21,1,280,15,0,true,true,false
Female,Male,20,under21,8,1014,43,3,true,true,true
Female,Male,20,under21,8,1101,46,3,true,true,true
Female,Male,23,over21,9,8904,143,0,true,true,true
